Title,Subtitle,Current Price,Price,other_images,other_colors,Description,Image URL
Air Jordan 1 Low,Men's Shoes,$97.97,$115," https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/cb73791b-55b1-4dd2-9142-ee708900ce36/AIR+JORDAN+1+LOW.png https://static.nike.com/a/videos/so_0.1/43e296f4-92cd-4810-a9b8-d162dda02360/AIR+JORDAN+1+LOW.jpg https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e7618ac8-aedc-43db-b49f-350a826f922e/AIR+JORDAN+1+LOW.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/441f63ad-1566-4486-b6e5-2d146bb92b42/AIR+JORDAN+1+LOW.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/92556118-fee2-4f78-85d8-c47873ff3bdc/AIR+JORDAN+1+LOW.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/c5d398dd-ddbe-415d-8f02-1db0fa66adee/AIR+JORDAN+1+LOW.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ba499e7e-138d-443b-aa2d-cf197f1436bb/AIR+JORDAN+1+LOW.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/dedcf954-7cd7-44fd-b416-0534f54d1743/AIR+JORDAN+1+LOW.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a130294c-6bb0-4d61-bc30-3a62605c6248/AIR+JORDAN+1+LOW.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/adb6e086-a804-42d1-838e-c806ad0c4185/AIR+JORDAN+1+LOW.png"," https://static.nike.com/a/images/t_PDP_144_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/cb73791b-55b1-4dd2-9142-ee708900ce36/AIR+JORDAN+1+LOW.png https://static.nike.com/a/images/t_PDP_144_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b48d5070-e2c3-4ec0-84e4-00cf56f7174b/AIR+JORDAN+1+LOW.png https://static.nike.com/a/images/t_PDP_144_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ab3ec819-7808-4cd8-ba1c-b1e9386c8540/AIR+JORDAN+1+LOW.png https://static.nike.com/a/images/t_PDP_144_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/6fc782b0-9c16-49e2-b6bf-88aa015e974e/AIR+JORDAN+1+LOW.png https://static.nike.com/a/images/t_PDP_144_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/7d8ca40f-a751-464a-98e9-b82f0e20be0c/AIR+JORDAN+1+LOW.png https://static.nike.com/a/images/t_PDP_144_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/32b0f17a-38ba-40fa-9de7-31c5bb1661e3/AIR+JORDAN+1+LOW.png https://static.nike.com/a/images/t_PDP_144_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e5b59e17-f478-498a-84ac-765ca94d5a49/AIR+JORDAN+1+LOW.png https://static.nike.com/a/images/t_PDP_144_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/064afac6-d5c0-4be2-aa48-1ecebae0cf7d/AIR+JORDAN+1+LOW.png https://static.nike.com/a/images/t_PDP_144_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b45495af-4277-47ea-8498-8588104beee1/AIR+JORDAN+1+LOW.png","Inspired by the original that debuted in 1985, the Air Jordan 1 Low offers a clean, classic look that's familiar yet always fresh. With an iconic design that pairs perfectly with any 'fit, these kicks ensure you'll always be on point.","https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/dff83e36-23e4-4079-9361-770a43cd2a50/AIR+JORDAN+1+LOW.png"
Title,Subtitle,Current Price,Price,Other Images,Other Colors,Description,Image URL
Air Jordan 1 Low,Men's Shoes,$97.97,$115,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/cb73791b-55b1-4dd2-9142-ee708900ce36/AIR+JORDAN+1+LOW.png https://static.nike.com/a/videos/so_0.1/43e296f4-92cd-4810-a9b8-d162dda02360/AIR+JORDAN+1+LOW.jpg https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e7618ac8-aedc-43db-b49f-350a826f922e/AIR+JORDAN+1+LOW.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/441f63ad-1566-4486-b6e5-2d146bb92b42/AIR+JORDAN+1+LOW.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/92556118-fee2-4f78-85d8-c47873ff3bdc/AIR+JORDAN+1+LOW.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/c5d398dd-ddbe-415d-8f02-1db0fa66adee/AIR+JORDAN+1+LOW.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ba499e7e-138d-443b-aa2d-cf197f1436bb/AIR+JORDAN+1+LOW.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/dedcf954-7cd7-44fd-b416-0534f54d1743/AIR+JORDAN+1+LOW.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a130294c-6bb0-4d61-bc30-3a62605c6248/AIR+JORDAN+1+LOW.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/adb6e086-a804-42d1-838e-c806ad0c4185/AIR+JORDAN+1+LOW.png","https://static.nike.com/a/images/t_PDP_144_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/cb73791b-55b1-4dd2-9142-ee708900ce36/AIR+JORDAN+1+LOW.png https://static.nike.com/a/images/t_PDP_144_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b48d5070-e2c3-4ec0-84e4-00cf56f7174b/AIR+JORDAN+1+LOW.png https://static.nike.com/a/images/t_PDP_144_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ab3ec819-7808-4cd8-ba1c-b1e9386c8540/AIR+JORDAN+1+LOW.png https://static.nike.com/a/images/t_PDP_144_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/6fc782b0-9c16-49e2-b6bf-88aa015e974e/AIR+JORDAN+1+LOW.png https://static.nike.com/a/images/t_PDP_144_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/7d8ca40f-a751-464a-98e9-b82f0e20be0c/AIR+JORDAN+1+LOW.png https://static.nike.com/a/images/t_PDP_144_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/32b0f17a-38ba-40fa-9de7-31c5bb1661e3/AIR+JORDAN+1+LOW.png https://static.nike.com/a/images/t_PDP_144_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e5b59e17-f478-498a-84ac-765ca94d5a49/AIR+JORDAN+1+LOW.png https://static.nike.com/a/images/t_PDP_144_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/064afac6-d5c0-4be2-aa48-1ecebae0cf7d/AIR+JORDAN+1+LOW.png https://static.nike.com/a/images/t_PDP_144_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b45495af-4277-47ea-8498-8588104beee1/AIR+JORDAN+1+LOW.png","Inspired by the original that debuted in 1985, the Air Jordan 1 Low offers a clean, classic look that's familiar yet always fresh. With an iconic design that pairs perfectly with any 'fit, these kicks ensure you'll always be on point.","https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/dff83e36-23e4-4079-9361-770a43cd2a50/AIR+JORDAN+1+LOW.png"
Air Jordan 1 Mid,Women's Shoes,$93.97,$125,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/2f988915-2092-47c6-8f69-8f19dce02a0c/WMNS+AIR+JORDAN+1+MID.png https://static.nike.com/a/videos/so_0.1/c6161652-983e-4c32-95bb-c9223b3a7f75/WMNS+AIR+JORDAN+1+MID.jpg https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/74833024-d664-4d52-a6d2-085386c43824/WMNS+AIR+JORDAN+1+MID.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/437dedc5-fb10-4708-a7f4-2a40bcae5f74/WMNS+AIR+JORDAN+1+MID.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/950f1398-7a20-4f51-88fb-94f1f57fd97e/WMNS+AIR+JORDAN+1+MID.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/3771c170-a0fa-4ce0-b1ac-91d2963ea418/WMNS+AIR+JORDAN+1+MID.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/5a49d0b8-22e8-4ace-8b77-9e7bbf8cd735/WMNS+AIR+JORDAN+1+MID.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0212b30f-08b6-4881-ae84-bf41c920fab3/WMNS+AIR+JORDAN+1+MID.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/4094b124-a1fc-4f4a-9cad-294ddc0d5941/WMNS+AIR+JORDAN+1+MID.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/38b38a79-7e9e-472b-98a8-8d2fe7943083/WMNS+AIR+JORDAN+1+MID.png","https://static.nike.com/a/images/t_PDP_144_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/76ae90f0-6291-4b42-ba2d-e2a30709e0b0/WMNS+AIR+JORDAN+1+MID.png https://static.nike.com/a/images/t_PDP_144_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b263b08b-6b2c-4b12-9792-c196391d0f42/WMNS+AIR+JORDAN+1+MID.png https://static.nike.com/a/images/t_PDP_144_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/2f988915-2092-47c6-8f69-8f19dce02a0c/WMNS+AIR+JORDAN+1+MID.png https://static.nike.com/a/images/t_PDP_144_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/46f55604-0c16-43d7-8d74-05b379c140dc/WMNS+AIR+JORDAN+1+MID.png https://static.nike.com/a/images/t_PDP_144_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/89b9c5f5-9049-422d-aa76-19ea5323ef58/WMNS+AIR+JORDAN+1+MID.png https://static.nike.com/a/images/t_PDP_144_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/9dbb19ec-29e0-428f-b6e0-188d7ec8cc90/WMNS+AIR+JORDAN+1+MID.png https://static.nike.com/a/images/t_PDP_144_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/689bf39a-6e96-4a55-adbc-0cbc8fe387d5/WMNS+AIR+JORDAN+1+MID.png https://static.nike.com/a/images/t_PDP_144_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/91dbc52f-7169-4de3-9ba0-a77be6b94eb0/WMNS+AIR+JORDAN+1+MID.png https://static.nike.com/a/images/t_PDP_144_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/bf36e446-bdf2-413b-a0f4-ad095720c6c3/WMNS+AIR+JORDAN+1+MID.png","The Air Jordan 1 Mid brings full-court style and premium comfort to an iconic look. Its Air-Sole unit cushions play on the hardwood, while the padded collar gives you a supportive feel.","https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/18f2fa2c-4cc1-46f3-89a5-4911414f9821/WMNS+AIR+JORDAN+1+MID.png"
"",,,,,,,
Jordan Stay Loyal 3,Men's Shoes,$80.97,$115,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/18293800-dfeb-4740-b3fd-dcb7cbb7aeb4/JORDAN+STAY+LOYAL+3.png https://static.nike.com/a/videos/so_3.35/9c705eb5-8570-486d-9228-8591722de376/JORDAN+STAY+LOYAL+3.jpg https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/529f3db4-cd74-4610-8a21-a864445e23cd/JORDAN+STAY+LOYAL+3.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/8cb3f938-91c9-486c-a296-7e10dc50a33e/JORDAN+STAY+LOYAL+3.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/8234b7fb-ebb6-402c-8ea0-b6f5430e2b78/JORDAN+STAY+LOYAL+3.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/f127c035-bef6-4060-bec2-2318bdb4a66f/JORDAN+STAY+LOYAL+3.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a3dfcab6-3557-4d11-b856-11c475d8afd4/JORDAN+STAY+LOYAL+3.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/1e91720d-d488-40a9-a5c4-f2193bd834d8/JORDAN+STAY+LOYAL+3.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/067b6782-c67d-4146-9825-2234234f9bc8/JORDAN+STAY+LOYAL+3.png","https://static.nike.com/a/images/t_PDP_144_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/18293800-dfeb-4740-b3fd-dcb7cbb7aeb4/JORDAN+STAY+LOYAL+3.png https://static.nike.com/a/images/t_PDP_144_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b472638f-ee46-4294-a89a-c40b7ec6d0bc/JORDAN+STAY+LOYAL+3.png https://static.nike.com/a/images/t_PDP_144_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/243c68d7-7a01-4834-8a95-99fd935f617c/JORDAN+STAY+LOYAL+3.png https://static.nike.com/a/images/t_PDP_144_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/3928d5a9-1956-4c63-8572-9f693f2ba76e/JORDAN+STAY+LOYAL+3.png","You gotta know where you've been to know where you're going. We took that to heart when creating the Stay Loyal 3, a modern shoe built on the Air Jordan legacy. Inside and out, they're made for versatility, with minimalist looks, cloud-like cushioning and design elements that echo the AJ4. In other words, style with proven lasting power.","https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d605fb75-d33e-480e-a34c-1fbebf756d34/JORDAN+STAY+LOYAL+3.png"
"Jordan Air Ship x Awake NY ""Game Royal""",Men's Shoes,$150,,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/9852fbd9-1a36-46b5-bfe8-00f4ceb07442/JORDAN+AIR+SHIP+PE+SP.png https://static.nike.com/a/videos/so_0.25/262851df-3aaa-4ddb-bcb3-72a5841ddd18/JORDAN+AIR+SHIP+PE+SP.jpg https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/1b244507-a610-4738-918d-a6388504800e/JORDAN+AIR+SHIP+PE+SP.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/3e449fe4-1995-4a8d-b14a-24586ba5e1a1/JORDAN+AIR+SHIP+PE+SP.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/8099b836-658e-406f-8111-d26ff6d9cc5a/JORDAN+AIR+SHIP+PE+SP.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/6b7b2737-2271-4958-a83c-73344cdbf730/JORDAN+AIR+SHIP+PE+SP.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ccff6ea5-fc80-4d23-8ab0-eb48375e8b1f/JORDAN+AIR+SHIP+PE+SP.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/82a75fda-d141-4e25-a92a-e3a859ee1af5/JORDAN+AIR+SHIP+PE+SP.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/87938b9b-0bf2-40ad-bbe9-00718a0df770/JORDAN+AIR+SHIP+PE+SP.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/86f7d48f-24d4-4597-8a59-7f3a2879af2b/JORDAN+AIR+SHIP+PE+SP.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/78f1f188-0921-4c79-8147-d463711999e1/JORDAN+AIR+SHIP+PE+SP.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/9375bf0e-c3d5-4b09-8cb4-714013882a0e/JORDAN+AIR+SHIP+PE+SP.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/37d1eca9-d63a-466e-be6b-b0c321dce8ad/JORDAN+AIR+SHIP+PE+SP.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/6aabb338-546a-48a9-8f3b-6d5fd39cb38f/JORDAN+AIR+SHIP+PE+SP.png https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/50d47f83-b005-4c97-a977-9307823b0f8f/JORDAN+AIR+SHIP+PE+SP.png",,"Jordan heritage runs deep in New York City. This collaboration with Awake NY celebrates the undeniable link between MJ's birthplace and what Jordan Brand has grown to be. Before the AJ1 debuted, MJ wore the Jordan Air Ship—so we’re honoring those roots with the ones before the 1s. This edition features a historic Brooklyn hue, the Game Royal shade directly ties this shoe back to MJ's roots. Custom packaging seals the deal.","https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/87f55a69-ed1e-4f32-a395-04debb24bee9/JORDAN+AIR+SHIP+PE+SP.png"
